repositories,stars_count,forks_count,issues_count,pull_requests,contributors,language,stars_count_zscore,stars_count_outlier,forks_count_zscore,forks_count_outlier,issues_count_zscore,issues_count_outlier,pull_requests_zscore,pull_requests_outlier,contributors_zscore,contributors_outlier,health_score,activity_ratio,issues_per_contributor,prs_per_contributor,health_category
taniarascia/react-hooks,339.0,207.0,2.0,0.0,3.0,JavaScript,1.5161617359537605,0,1.2007935585338503,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.14376983019992506,0,181.33333333333334,0.0,0.6666666666666666,0.0,Healthy
carloscuesta/starterkit,88.0,13.0,2.0,0.0,3.0,JavaScript,0.038136223025124885,0,-0.3145061787719857,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.14376983019992506,0,33.0,0.0,0.6666666666666666,0.0,Healthy
kameshsampath/ansible-role-minikube,0.0,0.0,2.0,0.0,0.0,Makefile,-0.48005598867893856,0,-0.4160468828182531,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,-2.0,0.0,2.0,0.0,Unhealthy
ihcsim/go-ini,1.0,0.0,2.0,0.0,0.0,Go,-0.47416744081866513,0,-0.4160468828182531,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0,2.0,0.0,Unhealthy
arogozhnikov/python3_with_pleasure,0.0,204.0,2.0,1.0,14.0,Unknown,-0.48005598867893856,0,1.177361088369327,0,-0.2061075386752198,0,-0.11893550726001319,0,0.15413463191201265,0,14.428571428571429,0.3333333333333333,0.14285714285714285,0.07142857142857142,Healthy
bradtraversy/aioweb,13.0,10.0,2.0,0.0,0.0,PHP,-0.40350486649538375,0,-0.337938648936509,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,21.0,0.0,2.0,0.0,Healthy
beatak/es-promise-http,2.0,0.0,2.0,0.0,0.0,JavaScript,-0.4682788929583917,0,-0.4160468828182531,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,0.0,0.0,2.0,0.0,Unhealthy
aviaryan/clipjump-addons,9.0,4.0,2.0,0.0,2.0,AutoHotkey,-0.4270590579364775,0,-0.38480358926555547,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.17085205402828305,0,5.5,0.0,1.0,0.0,Unhealthy
salil-naik/a11y.css,20.0,14.0,2.0,2.0,11.0,CSS,-0.36228503147346963,0,-0.3066953553838113,0,-0.2061075386752198,0,-0.0839248128152122,0,0.07288796042693874,0,2.909090909090909,0.6666666666666666,0.18181818181818182,0.18181818181818182,Unhealthy
GmGniap/practice_python,1.0,1.0,2.0,1.0,2.0,Jupyter Notebook,-0.47416744081866513,0,-0.4082360594300787,0,-0.2061075386752198,0,-0.11893550726001319,0,-0.17085205402828305,0,0.0,0.3333333333333333,1.0,0.5,Unhealthy
AYIDouble/Deep-Learning-Machine-Learning-AI-TensorFlow-Python,19.0,8.0,2.0,0.0,2.0,Python,-0.36817357933374306,0,-0.3535602957128578,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.17085205402828305,0,12.5,0.0,1.0,0.0,Healthy
btholt/complete-intro-to-react-v4,0.0,264.0,2.0,11.0,4.0,JavaScript,-0.48005598867893856,0,1.646010491659792,0,-0.2061075386752198,0,0.23117143718799654,0,-0.1166876063715671,0,65.5,3.6666666666666665,0.5,2.75,Healthy
bradtraversy/angular-crash-2021,379.0,571.0,2.0,2.0,3.0,TypeScript,1.7517036503646983,0,4.043933271829336,1,-0.2061075386752198,0,-0.0839248128152122,0,-0.14376983019992506,0,316.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,Healthy
nayyyhaa/C-codes,5.0,32.0,2.0,7.0,28.0,C++,-0.45061324937757136,0,-0.1661005343966719,0,-0.2061075386752198,0,0.09112865940879265,0,0.5332857655090243,0,1.25,2.3333333333333335,0.07142857142857142,0.25,Unhealthy
DaiJunMaster/DJColorfulSlider,13.0,0.0,2.0,0.0,2.0,Objective-C,-0.40350486649538375,0,-0.4160468828182531,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.17085205402828305,0,5.5,0.0,1.0,0.0,Unhealthy
saurabhdaware/DEV-widget,94.0,12.0,2.0,0.0,7.0,JavaScript,0.07346751018676557,0,-0.3223170021601601,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.035440934886493164,0,14.857142857142858,0.0,0.2857142857142857,0.0,Healthy
ihcsim/customer-invoice-management,2.0,2.0,2.0,0.0,0.0,JavaScript,-0.4682788929583917,0,-0.4004252360419043,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,2.0,0.0,2.0,0.0,Unhealthy
adrishyantee/GssocDemo,0.0,8.0,2.0,1.0,7.0,Java,-0.48005598867893856,0,-0.3535602957128578,0,-0.2061075386752198,0,-0.11893550726001319,0,-0.035440934886493164,0,0.8571428571428571,0.3333333333333333,0.2857142857142857,0.14285714285714285,Unhealthy
ethereum/annotated-spec,231.0,45.0,2.0,3.0,11.0,Unknown,0.8801985670442279,0,-0.06455983035040454,0,-0.2061075386752198,0,-0.048914118370411236,0,0.07288796042693874,0,24.90909090909091,1.0,0.18181818181818182,0.2727272727272727,Healthy
taniarascia/new-moon-chrome-devtools,56.0,5.0,2.0,0.0,5.0,CSS,-0.15029730850362547,0,-0.37699276587738106,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.08960538254320911,0,11.8,0.0,0.4,0.0,Healthy
rupa/mkdn,8.0,0.0,2.0,0.0,0.0,Python,-0.432947605796751,0,-0.4160468828182531,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,6.0,0.0,2.0,0.0,Unhealthy
AYIDouble/BMI-Calculator-JavaScript,18.0,7.0,2.0,0.0,2.0,JavaScript,-0.3740621271940165,0,-0.3613711191010322,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.17085205402828305,0,11.5,0.0,1.0,0.0,Healthy
sirinath/blog,0.0,0.0,2.0,0.0,23.0,Shell,-0.48005598867893856,0,-0.4160468828182531,0,-0.2061075386752198,0,-0.15394620170481416,0,0.39787464636723446,0,-0.08695652173913043,0.0,0.08695652173913043,0.0,Unhealthy
artkirienko/final-html-css,1.0,0.0,2.0,1.0,0.0,CSS,-0.47416744081866513,0,-0.4160468828182531,0,-0.2061075386752198,0,-0.11893550726001319,0,-0.22501650168499898,0,-1.0,0.3333333333333333,2.0,1.0,Unhealthy
benawad/basic-react-form,83.0,149.0,2.0,1.0,2.0,JavaScript,0.00869348372375764,0,0.7477658020197343,0,-0.2061075386752198,0,-0.11893550726001319,0,-0.17085205402828305,0,115.0,0.3333333333333333,1.0,0.5,Healthy
rogeriopvl/8bit,82.0,12.0,2.0,1.0,2.0,JavaScript,0.002804935863484192,0,-0.3223170021601601,0,-0.2061075386752198,0,-0.11893550726001319,0,-0.17085205402828305,0,46.0,0.3333333333333333,1.0,0.5,Healthy
taniarascia/primitive,879.0,82.0,2.0,0.0,8.0,SCSS,4.695977580501422,1,0.22444063501204872,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.00835871105813519,0,119.875,0.0,0.25,0.0,Healthy
themaaz32/download_teach,18.0,18.0,2.0,0.0,0.0,Dart,-0.3740621271940165,0,-0.2754520618311137,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,34.0,0.0,2.0,0.0,Healthy
rchtgpt/tablot,0.0,0.0,2.0,0.0,5.0,Python,-0.48005598867893856,0,-0.4160468828182531,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.08960538254320911,0,-0.4,0.0,0.4,0.0,Unhealthy
Harshal0902/COVID-19-Tracker,2.0,0.0,2.0,0.0,0.0,JavaScript,-0.4682788929583917,0,-0.4160468828182531,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,0.0,0.0,2.0,0.0,Unhealthy
casatwy/RTNetworking,0.0,317.0,2.0,0.0,7.0,Objective-C,-0.48005598867893856,0,2.0599841312330356,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.035440934886493164,0,45.0,0.0,0.2857142857142857,0.0,Healthy
simonw/asgi-cors,15.0,3.0,2.0,2.0,0.0,Python,-0.39172777077483684,0,-0.39261441265372987,0,-0.2061075386752198,0,-0.0839248128152122,0,-0.22501650168499898,0,16.0,0.6666666666666666,2.0,2.0,Healthy
iamshaunjp/data-ui-with-d3-firebase,162.0,151.0,2.0,0.0,0.0,Unknown,0.47388876468536006,0,0.7633874487960832,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,311.0,0.0,2.0,0.0,Healthy
LiveOverflow/pwnedit,187.0,24.0,2.0,0.0,0.0,C,0.6211024611921963,0,-0.2285871215020672,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,209.0,0.0,2.0,0.0,Healthy
kylelix7/job-ui,1.0,0.0,2.0,0.0,0.0,JavaScript,-0.47416744081866513,0,-0.4160468828182531,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0,2.0,0.0,Unhealthy
devongovett/blob-stream,100.0,20.0,2.0,1.0,2.0,JavaScript,0.10879879734840626,0,-0.25983041505476484,0,-0.2061075386752198,0,-0.11893550726001319,0,-0.17085205402828305,0,59.0,0.3333333333333333,1.0,0.5,Healthy
iamshaunjp/flutter-animations,90.0,76.0,2.0,0.0,0.0,Unknown,0.04991331874567178,0,0.17757569468300224,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,164.0,0.0,2.0,0.0,Healthy
Anuj-Kumar-Sharma/Java-DSA,131.0,71.0,2.0,1.0,0.0,Java,0.2913437810168832,0,0.13852157774213017,0,-0.2061075386752198,0,-0.11893550726001319,0,-0.22501650168499898,0,200.0,0.3333333333333333,2.0,1.0,Healthy
xprilion/fireshort,63.0,28.0,2.0,0.0,4.0,JavaScript,-0.10907747348171133,0,-0.19734382794936955,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.1166876063715671,0,22.25,0.0,0.5,0.0,Healthy
simonw/asgi-csrf,40.0,2.0,2.0,0.0,17.0,Python,-0.24451407426800065,0,-0.4004252360419043,0,-0.2061075386752198,0,-0.15394620170481416,0,0.2353813033970866,0,2.3529411764705883,0.0,0.11764705882352941,0.0,Unhealthy
mrdbourke/airbnb-amenity-detection,142.0,47.0,2.0,1.0,2.0,Jupyter Notebook,0.3561178074798911,0,-0.048938183574055716,0,-0.2061075386752198,0,-0.11893550726001319,0,-0.17085205402828305,0,93.5,0.3333333333333333,1.0,0.5,Healthy
simonw/asyncinject,26.0,1.0,2.0,0.0,2.0,Python,-0.32695374431182894,0,-0.4082360594300787,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.17085205402828305,0,12.5,0.0,1.0,0.0,Healthy
justinshenk/gitcommit,0.0,0.0,2.0,0.0,0.0,JavaScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,-2.0,0.0,2.0,0.0,Unhealthy
dylanbeattie/Confocal,0.0,0.0,2.0,0.0,0.0,CSS,-0.48005598867893856,0,-0.4160468828182531,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,-2.0,0.0,2.0,0.0,Unhealthy
motasimmakki/Chat-Application-In-Java,1.0,0.0,2.0,0.0,0.0,Java,-0.47416744081866513,0,-0.4160468828182531,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0,2.0,0.0,Unhealthy
markwylde/angular-fresh,2.0,1.0,2.0,0.0,0.0,JavaScript,-0.4682788929583917,0,-0.4082360594300787,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,1.0,0.0,2.0,0.0,Unhealthy
trailofbits/cast2gif,7.0,2.0,2.0,0.0,0.0,Python,-0.43883615365702444,0,-0.4004252360419043,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,7.0,0.0,2.0,0.0,Unhealthy
Orbiter/MetaGer,749.0,0.0,2.0,0.0,2.0,Unknown,3.9304663586658743,1,-0.4160468828182531,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.17085205402828305,0,373.5,0.0,1.0,0.0,Healthy
florinpop17/frontend-mentor-challenges,262.0,91.0,2.0,1.0,0.0,CSS,1.0627435507127048,0,0.29473804550561844,0,-0.2061075386752198,0,-0.11893550726001319,0,-0.22501650168499898,0,351.0,0.3333333333333333,2.0,1.0,Healthy
iamshaunjp/Customizing-Bootstrap-5,21.0,7.0,2.0,0.0,0.0,Unknown,-0.35639648361319615,0,-0.3613711191010322,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,26.0,0.0,2.0,0.0,Healthy
iamshaunjp/CSS-Tips-and-Tricks,60.0,52.0,2.0,1.0,0.0,Unknown,-0.12674311706253166,0,-0.009884066633183655,0,-0.2061075386752198,0,-0.11893550726001319,0,-0.22501650168499898,0,110.0,0.3333333333333333,2.0,1.0,Healthy
ducc/DubTrack4J,1.0,3.0,2.0,0.0,3.0,Java,-0.47416744081866513,0,-0.39261441265372987,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.14376983019992506,0,0.6666666666666666,0.0,0.6666666666666666,0.0,Unhealthy
iamshaunjp/angular-2-playlist,31.0,49.0,2.0,0.0,0.0,CSS,-0.2975110050104617,0,-0.033316536797706894,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,78.0,0.0,2.0,0.0,Healthy
rijusougata13/movie-recommender,1.0,1.0,2.0,0.0,2.0,HTML,-0.47416744081866513,0,-0.4082360594300787,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.17085205402828305,0,0.0,0.0,1.0,0.0,Unhealthy
Anuj-Kumar-Sharma/Social-App,48.0,38.0,2.0,1.0,0.0,Kotlin,-0.19740569138581304,0,-0.11923559406762543,0,-0.2061075386752198,0,-0.11893550726001319,0,-0.22501650168499898,0,84.0,0.3333333333333333,2.0,1.0,Healthy
trailofbits/cvedb,12.0,4.0,2.0,1.0,3.0,Python,-0.4093934143556572,0,-0.38480358926555547,0,-0.2061075386752198,0,-0.11893550726001319,0,-0.14376983019992506,0,4.666666666666667,0.3333333333333333,0.6666666666666666,0.3333333333333333,Unhealthy
LiveOverflow/ctf,13.0,4.0,2.0,0.0,0.0,Unknown,-0.40350486649538375,0,-0.38480358926555547,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,15.0,0.0,2.0,0.0,Healthy
iamshaunjp/bootstrap-5-tutorial,146.0,148.0,2.0,1.0,0.0,Unknown,0.3796719989209849,0,0.7399549786315599,0,-0.2061075386752198,0,-0.11893550726001319,0,-0.22501650168499898,0,292.0,0.3333333333333333,2.0,1.0,Healthy
IonicaBizau/ajs,21.0,6.0,2.0,0.0,2.0,JavaScript,-0.35639648361319615,0,-0.3691819424892066,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.17085205402828305,0,12.5,0.0,1.0,0.0,Healthy
IonicaBizau/add-subtract-date,7.0,1.0,2.0,0.0,0.0,JavaScript,-0.43883615365702444,0,-0.4082360594300787,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,6.0,0.0,2.0,0.0,Unhealthy
jishanshaikh4/CSE-219-Principles-of-Programming-Languages,17.0,0.0,2.0,0.0,0.0,C++,-0.37995067505429,0,-0.4160468828182531,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,15.0,0.0,2.0,0.0,Healthy
jishanshaikh4/CSE-229-PHP-Laboratory,16.0,0.0,2.0,0.0,0.0,Hack,-0.3858392229145634,0,-0.4160468828182531,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,14.0,0.0,2.0,0.0,Healthy
asweigart/automatetheboringstuffwithpythondotcom,63.0,37.0,2.0,5.0,0.0,HTML,-0.10907747348171133,0,-0.12704641745579984,0,-0.2061075386752198,0,0.021107270519190705,0,-0.22501650168499898,0,98.0,1.6666666666666667,2.0,5.0,Healthy
iamshaunjp/complete-sass-tutorial,121.0,110.0,2.0,1.0,0.0,Unknown,0.2324583024141487,0,0.4431436898809323,0,-0.2061075386752198,0,-0.11893550726001319,0,-0.22501650168499898,0,229.0,0.3333333333333333,2.0,1.0,Healthy
LiveOverflow/NECAnalyzer,44.0,17.0,2.0,0.0,0.0,C++,-0.22095988282690684,0,-0.2832628852192881,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,59.0,0.0,2.0,0.0,Healthy
karar189/Music-App,0.0,0.0,2.0,0.0,0.0,JavaScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,-2.0,0.0,2.0,0.0,Unhealthy
PawanKolhe/C-Algorithms,59.0,52.0,2.0,7.0,36.0,C,-0.13263166492280512,0,-0.009884066633183655,0,-0.2061075386752198,0,0.09112865940879265,0,0.7499435561358881,0,3.0277777777777777,2.3333333333333335,0.05555555555555555,0.19444444444444445,Unhealthy
PawanKolhe/amizone-fetch-api,4.0,2.0,2.0,0.0,0.0,JavaScript,-0.4565017972378448,0,-0.4004252360419043,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,4.0,0.0,2.0,0.0,Unhealthy
eugenioclrc/binance-crypto-triangular-arbitrage,226.0,93.0,2.0,1.0,0.0,JavaScript,0.8507558277428607,0,0.31035969228196725,0,-0.2061075386752198,0,-0.11893550726001319,0,-0.22501650168499898,0,317.0,0.3333333333333333,2.0,1.0,Healthy
rogeriopvl/gulp-ejs,86.0,34.0,2.0,16.0,16.0,JavaScript,0.026359127304577984,0,-0.15047888762032308,0,-0.2061075386752198,0,0.40622490941200134,0,0.20829907956872862,0,7.375,5.333333333333333,0.125,1.0,Healthy
shazow/clicker.go,4.0,0.0,2.0,0.0,0.0,Go,-0.4565017972378448,0,-0.4160468828182531,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,2.0,0.0,2.0,0.0,Unhealthy
shazow/apiclient,87.0,19.0,2.0,2.0,6.0,Python,0.032247675164851435,0,-0.26764123844293924,0,-0.2061075386752198,0,-0.0839248128152122,0,-0.06252315871485115,0,17.333333333333332,0.6666666666666666,0.3333333333333333,0.3333333333333333,Healthy
nikhilkumarsingh/globTut,3.0,2.0,2.0,0.0,0.0,Jupyter Notebook,-0.4623903450981182,0,-0.4004252360419043,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,3.0,0.0,2.0,0.0,Unhealthy
harryadel/blastjs,9.0,1.0,2.0,0.0,2.0,JavaScript,-0.4270590579364775,0,-0.4082360594300787,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.17085205402828305,0,4.0,0.0,1.0,0.0,Unhealthy
AnmolTomer/ml_bootcamp_udemy,6.0,6.0,2.0,0.0,2.0,Jupyter Notebook,-0.44472470151729787,0,-0.3691819424892066,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.17085205402828305,0,5.0,0.0,1.0,0.0,Unhealthy
lmgonzalves/pieces,220.0,22.0,2.0,0.0,0.0,JavaScript,0.81542454058122,0,-0.24420876827841603,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,240.0,0.0,2.0,0.0,Healthy
kerrishotts/cordova-plugin-ios-launch-screen,3.0,1.0,2.0,0.0,0.0,JavaScript,-0.4623903450981182,0,-0.4082360594300787,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,2.0,0.0,2.0,0.0,Unhealthy
lmgonzalves/segment,0.0,101.0,2.0,0.0,0.0,CSS,-0.48005598867893856,0,0.37284627938736253,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,99.0,0.0,2.0,0.0,Healthy
EddieHubCommunity/Hackathons,23.0,25.0,2.0,0.0,26.0,Java,-0.3446193878926493,0,-0.2207762981138928,0,-0.2061075386752198,0,-0.15394620170481416,0,0.4791213178523084,0,1.7692307692307692,0.0,0.07692307692307693,0.0,Unhealthy
ankushKun/animedoro-timer,32.0,8.0,2.0,0.0,5.0,HTML,-0.29162245715018825,0,-0.3535602957128578,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.08960538254320911,0,7.6,0.0,0.4,0.0,Healthy
dcbuild3r/blockchain-development-guide,0.0,118.0,2.0,0.0,13.0,Unknown,-0.48005598867893856,0,0.5056302769863276,0,-0.2061075386752198,0,-0.15394620170481416,0,0.1270524080836547,0,8.923076923076923,0.0,0.15384615384615385,0.0,Healthy
taranjeet/everything-else,0.0,0.0,2.0,0.0,0.0,Unknown,-0.48005598867893856,0,-0.4160468828182531,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,-2.0,0.0,2.0,0.0,Unhealthy
jasineri/gitartwork,183.0,32.0,2.0,5.0,3.0,Unknown,0.5975482697511025,0,-0.1661005343966719,0,-0.2061075386752198,0,0.021107270519190705,0,-0.14376983019992506,0,71.0,1.6666666666666667,0.6666666666666666,1.6666666666666667,Healthy
casatwy/CTPersistance,742.0,156.0,2.0,1.0,9.0,Objective-C,3.88924652364396,1,0.8024415657369552,0,-0.2061075386752198,0,-0.11893550726001319,0,0.018723512770222786,0,99.55555555555556,0.3333333333333333,0.2222222222222222,0.1111111111111111,Healthy
avikalpg/avikalpg.github.io,1.0,0.0,2.0,0.0,0.0,Roff,-0.47416744081866513,0,-0.4160468828182531,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0,2.0,0.0,Unhealthy
AnirudhDagar/gh-tracker,15.0,0.0,2.0,0.0,2.0,JavaScript,-0.39172777077483684,0,-0.4160468828182531,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.17085205402828305,0,6.5,0.0,1.0,0.0,Unhealthy
mattgallagher/CwlPreconditionTesting,157.0,39.0,2.0,0.0,7.0,Swift,0.4444460253839928,0,-0.11142477067945102,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.035440934886493164,0,27.714285714285715,0.0,0.2857142857142857,0.0,Healthy
jhonsnow456/Flutter-Apps-Project,5.0,0.0,2.0,0.0,0.0,Dart,-0.45061324937757136,0,-0.4160468828182531,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,3.0,0.0,2.0,0.0,Unhealthy
avikalpg/github-profile,2.0,1.0,2.0,1.0,0.0,Unknown,-0.4682788929583917,0,-0.4082360594300787,0,-0.2061075386752198,0,-0.11893550726001319,0,-0.22501650168499898,0,1.0,0.3333333333333333,2.0,1.0,Unhealthy
mattgallagher/CwlDemangle,112.0,25.0,2.0,1.0,6.0,Swift,0.17946137167168766,0,-0.2207762981138928,0,-0.2061075386752198,0,-0.11893550726001319,0,-0.06252315871485115,0,22.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,Healthy
ducc/ducclang,0.0,1.0,2.0,1.0,0.0,JavaScript,-0.48005598867893856,0,-0.4082360594300787,0,-0.2061075386752198,0,-0.11893550726001319,0,-0.22501650168499898,0,-1.0,0.3333333333333333,2.0,1.0,Unhealthy
gabrielfalcao/couleur,41.0,3.0,2.0,1.0,2.0,Python,-0.2386255264077272,0,-0.39261441265372987,0,-0.2061075386752198,0,-0.11893550726001319,0,-0.17085205402828305,0,21.0,0.3333333333333333,1.0,0.5,Healthy
mattgallagher/CwlUtils,581.0,65.0,2.0,1.0,9.0,Swift,2.941190318139935,0,0.0916566374130837,0,-0.2061075386752198,0,-0.11893550726001319,0,0.018723512770222786,0,71.55555555555556,0.3333333333333333,0.2222222222222222,0.1111111111111111,Healthy
marcel-dempers/cpu-performance-analysis,22.0,22.0,2.0,1.0,0.0,Shell,-0.3505079357529227,0,-0.24420876827841603,0,-0.2061075386752198,0,-0.11893550726001319,0,-0.22501650168499898,0,42.0,0.3333333333333333,2.0,1.0,Healthy
trailofbits/appjaillauncher-rs,97.0,14.0,2.0,0.0,4.0,Rust,0.09113315376758592,0,-0.3066953553838113,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.1166876063715671,0,27.25,0.0,0.5,0.0,Healthy
priyanshumaitra/ccp-assignments,0.0,0.0,2.0,0.0,0.0,C++,-0.48005598867893856,0,-0.4160468828182531,0,-0.2061075386752198,0,-0.15394620170481416,0,-0.22501650168499898,0,-2.0,0.0,2.0,0.0,Unhealthy
IonicaBizau/animato.js,5.0,0.0,2.0,1.0,0.0,JavaScript,-0.45061324937757136,0,-0.4160468828182531,0,-0.2061075386752198,0,-0.11893550726001319,0,-0.22501650168499898,0,3.0,0.3333333333333333,2.0,1.0,Unhealthy
Vectorized/Solidity-Code-Reviews,1.0,0.0,1.0,3.0,0.0,Unknown,-0.47416744081866513,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.048914118370411236,0,-0.22501650168499898,0,0.0,1.5,1.0,3.0,Unhealthy
ali123321123/Kids-Math-App,2.0,0.0,1.0,0.0,0.0,Java,-0.4682788929583917,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,1.0,0.0,1.0,0.0,Unhealthy
Vectorized/VoxNet-Tensorflow,10.0,7.0,1.0,0.0,0.0,Python,-0.4211705100762041,0,-0.3613711191010322,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,16.0,0.0,1.0,0.0,Healthy
codophobia/Multi-Client-Server-Chat,14.0,17.0,1.0,0.0,0.0,C,-0.3976163186351103,0,-0.2832628852192881,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,30.0,0.0,1.0,0.0,Healthy
K-avin/movie-streaming-app,0.0,0.0,1.0,0.0,0.0,Unknown,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0,1.0,0.0,Unhealthy
vivekweb2013/commandhunt,9.0,1.0,1.0,0.0,3.0,Java,-0.4270590579364775,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.14376983019992506,0,3.0,0.0,0.3333333333333333,0.0,Unhealthy
sayakpaul/Breast-Cancer-Detection-using-Deep-Learning,28.0,24.0,1.0,0.0,0.0,Jupyter Notebook,-0.315176648591282,0,-0.2285871215020672,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,51.0,0.0,1.0,0.0,Healthy
MrTwinkleSharma/eCommerce,0.0,0.0,1.0,0.0,0.0,JavaScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0,1.0,0.0,Unhealthy
Vectorized/Python-KD-Tree,105.0,26.0,1.0,0.0,0.0,Python,0.1382415366497735,0,-0.2129654747257184,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,130.0,0.0,1.0,0.0,Healthy
lynxerzhang/AS3Util,3.0,1.0,1.0,0.0,0.0,ActionScript,-0.4623903450981182,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,3.0,0.0,1.0,0.0,Unhealthy
Priyansh19077/ColorSwtichClone,5.0,3.0,1.0,0.0,2.0,Java,-0.45061324937757136,0,-0.39261441265372987,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,3.5,0.0,0.5,0.0,Unhealthy
beatak/each_html_char-js,0.0,0.0,1.0,0.0,0.0,JavaScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0,1.0,0.0,Unhealthy
stemount/community,0.0,0.0,1.0,0.0,0.0,Unknown,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0,1.0,0.0,Unhealthy
