repositories,stars_count,forks_count,issues_count,pull_requests,contributors,language,stars_count_zs,stars_count_outlier,forks_count_zs,forks_count_outlier,issues_count_zs,issues_count_outlier,pull_requests_zs,pull_requests_outlier,contributors_zs,contributors_outlier,health_score,activity_ratio
feross/capture-frame,112.0,10.0,1.0,0.0,2.0,JavaScript,0.17946137167168766,0,-0.337938648936509,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,60.5,0.0
feross/blob-to-buffer,68.0,12.0,1.0,1.0,5.0,JavaScript,-0.07963473418034409,0,-0.3223170021601601,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.08960538254320911,0,15.8,0.5
studiomohawk/js-testing-boilerplates,12.0,14.0,1.0,0.0,0.0,JavaScript,-0.4093934143556572,0,-0.3066953553838113,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,25.0,0.0
studiomohawk/jekyll-theme-the_minimum,42.0,10.0,1.0,1.0,0.0,Ruby,-0.23273697854745376,0,-0.337938648936509,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,51.0,0.5
studiomohawk/FiveCast,3.0,0.0,1.0,0.0,0.0,Shell,-0.4623903450981182,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,2.0,0.0
IonicaBizau/asciify-pixel,3.0,0.0,1.0,0.0,0.0,JavaScript,-0.4623903450981182,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,2.0,0.0
IonicaBizau/ama,17.0,3.0,1.0,0.0,3.0,Unknown,-0.37995067505429,0,-0.39261441265372987,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.14376983019992506,0,6.333333333333333,0.0
droy312/droy-hacktoberfest2020,1.0,2.0,1.0,2.0,2.0,C++,-0.47416744081866513,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.0839248128152122,0,-0.17085205402828305,0,1.0,1.0
droy312/cpp_code2,1.0,4.0,1.0,1.0,4.0,C++,-0.47416744081866513,0,-0.38480358926555547,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.1166876063715671,0,1.0,0.5
gunnarmorling/awesome-opensource-data-engineering,790.0,144.0,1.0,1.0,20.0,Unknown,4.171896820937086,1,0.7087116850788623,0,-0.23610252708550783,0,-0.11893550726001319,0,0.3166279748821605,0,46.65,0.5
Luis-Miguel1/github-slideshow,0.0,0.0,1.0,0.0,8.0,Ruby,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.00835871105813519,0,-0.125,0.0
amacgregor/epub_parser,0.0,0.0,1.0,0.0,0.0,Elixir,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0
amacgregor/crimson_commerce,72.0,11.0,1.0,31.0,3.0,Elixir,-0.05608054273925029,0,-0.3301278255483346,0,-0.23610252708550783,0,0.9313853260840159,0,-0.14376983019992506,0,27.333333333333332,15.5
amacgregor/allanmacgregor,0.0,0.0,1.0,1.0,4.0,JavaScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.1166876063715671,0,-0.25,0.5
SauravMukherjee44/Portfolio-Saurav-Mukherjee,37.0,18.0,1.0,0.0,2.0,CSS,-0.262179717848821,0,-0.2754520618311137,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,27.0,0.0
Errichto/convex-hull-of-dynamic-set,10.0,7.0,1.0,0.0,0.0,C++,-0.4211705100762041,0,-0.3613711191010322,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,16.0,0.0
shradha-khapra/software-product-sprint-2020,8.0,1.0,1.0,8.0,16.0,Java,-0.432947605796751,0,-0.4082360594300787,0,-0.23610252708550783,0,0.12613935385359362,0,0.20829907956872862,0,0.5,4.0
manjurulhoque/android-scheduler,5.0,2.0,1.0,0.0,0.0,Java,-0.45061324937757136,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,6.0,0.0
PoojaB26/AwesomeFlutterPlaylist,339.0,110.0,1.0,0.0,3.0,Unknown,1.5161617359537605,0,0.4431436898809323,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.14376983019992506,0,149.33333333333334,0.0
Pavel401/LogIn-UI,0.0,0.0,1.0,0.0,2.0,Dart,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,-0.5,0.0
shubhamkarande13/1stRepo,0.0,0.0,1.0,0.0,0.0,HTML,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0
robertsdionne/neural-network-papers,0.0,377.0,1.0,0.0,2.0,JavaScript,-0.48005598867893856,0,2.5286335345235007,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,188.0,0.0
Swayms-stack/Python-Programs,2.0,1.0,1.0,0.0,2.0,Jupyter Notebook,-0.4682788929583917,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,1.0,0.0
ayan2809/Go-Back-N-ARQ-,5.0,3.0,1.0,0.0,0.0,Python,-0.45061324937757136,0,-0.39261441265372987,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,7.0,0.0
avikalpg/POPL,37.0,13.0,1.0,0.0,3.0,Oz,-0.262179717848821,0,-0.3145061787719857,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.14376983019992506,0,16.333333333333332,0.0
yessine-agrebi/Interactive-pricing-compnent,1.0,0.0,1.0,0.0,0.0,CSS,-0.47416744081866513,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,0.0,0.0
danger-ahead/flutter_dictionary,5.0,0.0,1.0,0.0,2.0,Dart,-0.45061324937757136,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,2.0,0.0
danger-ahead/flutter_dev_folio,24.0,8.0,1.0,1.0,2.0,Dart,-0.3387308400323758,0,-0.3535602957128578,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.17085205402828305,0,15.5,0.5
savannahar68/Firefox-Assistant-Anna-,0.0,0.0,1.0,0.0,0.0,JavaScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0
ethereum/cable,30.0,15.0,1.0,1.0,2.0,CMake,-0.3033995528707351,0,-0.2988845319956369,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.17085205402828305,0,22.0,0.5
ethereum/asyncio-cancel-token,9.0,7.0,1.0,0.0,5.0,Python,-0.4270590579364775,0,-0.3613711191010322,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.08960538254320911,0,3.0,0.0
Daniel-Bessa/NavMenu,0.0,0.0,1.0,0.0,0.0,Unknown,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0
davglass/builder,3.0,57.0,1.0,0.0,0.0,JavaScript,-0.4623903450981182,0,0.02917005030768841,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,59.0,0.0
dwij2812/Grain-Monitoring-System-Using-LoRaWAN-Webapp,1.0,0.0,1.0,0.0,2.0,HTML,-0.47416744081866513,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,0.0,0.0
dwij2812/Accord-Checkout,0.0,0.0,1.0,10.0,3.0,HTML,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,0.19616074274319556,0,-0.14376983019992506,0,-0.3333333333333333,5.0
arogozhnikov/3d_nn,166.0,34.0,1.0,0.0,0.0,JavaScript,0.49744295612645384,0,-0.15047888762032308,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,199.0,0.0
hiranmayee98/github-slideshow,0.0,0.0,1.0,3.0,8.0,Ruby,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.048914118370411236,0,-0.00835871105813519,0,-0.125,1.5
0zul/canvamoji,2.0,0.0,1.0,1.0,0.0,JavaScript,-0.4682788929583917,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,1.0,0.5
codingkush/github-upload,0.0,0.0,1.0,0.0,0.0,Unknown,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0
MrToph/eos-pay-for-user-cpu-example,10.0,8.0,1.0,4.0,0.0,TypeScript,-0.4211705100762041,0,-0.3535602957128578,0,-0.23610252708550783,0,-0.013903423925610267,0,-0.22501650168499898,0,17.0,2.0
D3xter1922/FirstReactWebApp,0.0,1.0,1.0,0.0,0.0,JavaScript,-0.48005598867893856,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,0.0,0.0
manjurulhoque/angular-task,0.0,0.0,1.0,20.0,2.0,HTML,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,0.5462676871912052,0,-0.17085205402828305,0,-0.5,10.0
lmorchard/arboretum,1.0,1.0,1.0,0.0,0.0,JavaScript,-0.47416744081866513,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,1.0,0.0
asweigart/asciiartjsondb,7.0,0.0,1.0,0.0,0.0,Python,-0.43883615365702444,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,6.0,0.0
shradha-khapra/Apni-Kaksha-Demo-Tasks,7.0,21.0,1.0,9.0,3.0,Unknown,-0.43883615365702444,0,-0.25201959166659044,0,-0.23610252708550783,0,0.1611500482983946,0,-0.14376983019992506,0,9.0,4.5
ralexstokes/cargo-template,0.0,0.0,1.0,0.0,0.0,Rust,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0
shradha-khapra/ApnaCollege-Java,60.0,35.0,1.0,0.0,0.0,Java,-0.12674311706253166,0,-0.14266806423214867,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,94.0,0.0
btholt/complete-intro-to-realtime,62.0,25.0,1.0,4.0,3.0,JavaScript,-0.11496602134198478,0,-0.2207762981138928,0,-0.23610252708550783,0,-0.013903423925610267,0,-0.14376983019992506,0,28.666666666666668,2.0
btholt/complete-intro-to-linux-and-the-cli,303.0,93.0,1.0,27.0,9.0,JavaScript,1.304174012983916,0,0.31035969228196725,0,-0.23610252708550783,0,0.7913425483048121,0,0.018723512770222786,0,43.888888888888886,13.5
btholt/complete-intro-to-databases,147.0,55.0,1.0,11.0,10.0,JavaScript,0.38556054678125834,0,0.013548403531339582,0,-0.23610252708550783,0,0.23117143718799654,0,0.04580573659858076,0,20.1,5.5
btholt/btholt.github.io,7.0,10.0,1.0,1.0,0.0,CSS,-0.43883615365702444,0,-0.337938648936509,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,16.0,0.5
RonLek/C-AWARE,1.0,0.0,1.0,0.0,0.0,Python,-0.47416744081866513,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,0.0,0.0
RonLek/Alive,2.0,0.0,1.0,0.0,0.0,C++,-0.4682788929583917,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,1.0,0.0
WhiteHouse/mobile-policy,3.0,8.0,1.0,1.0,0.0,CSS,-0.4623903450981182,0,-0.3535602957128578,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,10.0,0.5
WhiteHouse/choropleth_dataset,3.0,11.0,1.0,2.0,4.0,JavaScript,-0.4623903450981182,0,-0.3301278255483346,0,-0.23610252708550783,0,-0.0839248128152122,0,-0.1166876063715671,0,3.25,1.0
douglascrockford/TDOP,146.0,32.0,1.0,0.0,2.0,HTML,0.3796719989209849,0,-0.1661005343966719,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,88.5,0.0
douglascrockford/Programma,99.0,15.0,1.0,0.0,0.0,Unknown,0.10291024948813282,0,-0.2988845319956369,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,113.0,0.0
douglascrockford/JSON-js,0.0,0.0,1.0,3.0,0.0,JavaScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.048914118370411236,0,-0.22501650168499898,0,-1.0,1.5
douglascrockford/JSON-c,104.0,33.0,1.0,0.0,0.0,C,0.13235298878950005,0,-0.15828971100849748,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,136.0,0.0
douglascrockford/fash,29.0,6.0,1.0,0.0,0.0,Assembly,-0.3092881007310086,0,-0.3691819424892066,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,34.0,0.0
AnmolTomer/ejs_projects,2.0,0.0,1.0,14.0,2.0,JavaScript,-0.4682788929583917,0,-0.4160468828182531,0,-0.23610252708550783,0,0.33620352052239943,0,-0.17085205402828305,0,0.5,7.0
Mitesh411/hello-github-actions,0.0,0.0,1.0,0.0,3.0,Dockerfile,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.14376983019992506,0,-0.3333333333333333,0.0
Mitesh411/apache-jmeter,0.0,0.0,1.0,0.0,0.0,Unknown,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0
jhonsnow456/Tkinter-Collections,0.0,0.0,1.0,0.0,0.0,Python,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0
jhonsnow456/ML-Algorithms,2.0,5.0,1.0,0.0,0.0,Jupyter Notebook,-0.4682788929583917,0,-0.37699276587738106,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,6.0,0.0
jhonsnow456/CLI-RPG-Game,0.0,0.0,1.0,0.0,0.0,Python,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0
jhonsnow456/Blog-App,0.0,0.0,1.0,0.0,0.0,JavaScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0
LiveOverflow/lo_nintendoswitch,196.0,26.0,1.0,1.0,0.0,HTML,0.6740993919346573,0,-0.2129654747257184,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,221.0,0.5
LiveOverflow/CTFnotes,5.0,1.0,1.0,0.0,0.0,Unknown,-0.45061324937757136,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,5.0,0.0
sayakpaul/Benchmarking-and-MLI-experiments-on-the-Adult-dataset,35.0,12.0,1.0,0.0,0.0,Jupyter Notebook,-0.2739568135693679,0,-0.3223170021601601,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,46.0,0.0
smaranjitghose/ArtCV,47.0,36.0,1.0,1.0,12.0,Jupyter Notebook,-0.2032942392460865,0,-0.13485724084397424,0,-0.23610252708550783,0,-0.11893550726001319,0,0.09997018425529672,0,6.833333333333333,0.5
localstack/localstack-packaged-cli,2.0,0.0,1.0,0.0,0.0,Makefile,-0.4682788929583917,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,1.0,0.0
tobie/async-it,6.0,1.0,1.0,0.0,2.0,JavaScript,-0.44472470151729787,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,3.0,0.0
taniarascia/chip8,363.0,37.0,1.0,1.0,4.0,JavaScript,1.6574868846003232,0,-0.12704641745579984,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.1166876063715671,0,99.75,0.5
taniarascia/memory,96.0,37.0,1.0,1.0,5.0,JavaScript,0.08524460590731248,0,-0.12704641745579984,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.08960538254320911,0,26.4,0.5
taniarascia/node-api-postgres,85.0,52.0,1.0,2.0,3.0,JavaScript,0.020470579444304537,0,-0.009884066633183655,0,-0.23610252708550783,0,-0.0839248128152122,0,-0.14376983019992506,0,45.333333333333336,1.0
taniarascia/pdo,216.0,183.0,1.0,0.0,2.0,PHP,0.7918703491401262,0,1.0133337972176646,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,199.0,0.0
iamakshat01/e-gurukul,0.0,2.0,1.0,0.0,3.0,JavaScript,-0.48005598867893856,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.14376983019992506,0,0.3333333333333333,0.0
iamakshat01/markdown-portfolio,0.0,0.0,1.0,0.0,4.0,Unknown,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.1166876063715671,0,-0.25,0.0
aviaryan/Ahk-CI-Example,14.0,1.0,1.0,1.0,0.0,AutoHotkey,-0.3976163186351103,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,14.0,0.5
aviaryan/alfred-clc,16.0,1.0,1.0,1.0,0.0,Shell,-0.3858392229145634,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,16.0,0.5
aviaryan/alfred-last2imgur,14.0,1.0,1.0,1.0,2.0,Shell,-0.3976163186351103,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.17085205402828305,0,7.0,0.5
aviaryan/chattt,248.0,20.0,1.0,0.0,0.0,JavaScript,0.9803038806688765,0,-0.25983041505476484,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,267.0,0.0
aviaryan/CloseFolder,9.0,2.0,1.0,0.0,0.0,Python,-0.4270590579364775,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,10.0,0.0
nikita9604/Blogging-Website-using-Flask,2.0,3.0,1.0,0.0,0.0,HTML,-0.4682788929583917,0,-0.39261441265372987,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,4.0,0.0
PremChapagain/premchapagain,39.0,9.0,1.0,2.0,0.0,Unknown,-0.2504026221282741,0,-0.3457494723246834,0,-0.23610252708550783,0,-0.0839248128152122,0,-0.22501650168499898,0,47.0,1.0
AYIDouble/Binary-Calculator-Android-Java-App,15.0,5.0,1.0,1.0,3.0,Java,-0.39172777077483684,0,-0.37699276587738106,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.14376983019992506,0,6.333333333333333,0.5
AYIDouble/Brainfuck-Interpreter-Node.js,10.0,0.0,1.0,0.0,2.0,JavaScript,-0.4211705100762041,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,4.5,0.0
Shreeshrii/tessdata_ocrb,56.0,12.0,1.0,0.0,0.0,Shell,-0.15029730850362547,0,-0.3223170021601601,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,67.0,0.0
Shreeshrii/tessdata_emoji,6.0,1.0,1.0,0.0,0.0,Shell,-0.44472470151729787,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,6.0,0.0
Shreeshrii/tessdata_arabic,22.0,5.0,1.0,0.0,0.0,Shell,-0.3505079357529227,0,-0.37699276587738106,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,26.0,0.0
skpandey885/HealhUb,19.0,36.0,1.0,0.0,23.0,HTML,-0.36817357933374306,0,-0.13485724084397424,0,-0.23610252708550783,0,-0.15394620170481416,0,0.39787464636723446,0,2.347826086956522,0.0
lmgonzalves/jelly,111.0,32.0,1.0,0.0,2.0,JavaScript,0.1735728238114142,0,-0.1661005343966719,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,71.0,0.0
lmgonzalves/letters,57.0,8.0,1.0,0.0,2.0,JavaScript,-0.144408760643352,0,-0.3535602957128578,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,32.0,0.0
lmgonzalves/lmgonzalves.github.io,3.0,0.0,1.0,0.0,0.0,CSS,-0.4623903450981182,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,2.0,0.0
ankushKun/ankushKun,4.0,8.0,1.0,0.0,2.0,Unknown,-0.4565017972378448,0,-0.3535602957128578,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,5.5,0.0
yashrajkakkad/AUtomate,5.0,2.0,1.0,1.0,3.0,Python,-0.45061324937757136,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.14376983019992506,0,2.0,0.5
skpandey885/Flipkart-UI-Clone,0.0,0.0,1.0,0.0,0.0,HTML,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0
jasineri/jasineri,28.0,37.0,1.0,0.0,0.0,Unknown,-0.315176648591282,0,-0.12704641745579984,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,64.0,0.0
Shreeshrii/tess5training-rajarajan,1.0,0.0,1.0,0.0,0.0,Shell,-0.47416744081866513,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,0.0,0.0
jasineri/useful-commands,22.0,2.0,1.0,0.0,2.0,Unknown,-0.3505079357529227,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,11.5,0.0
andreyscott/banner,1.0,0.0,1.0,0.0,0.0,HTML,-0.47416744081866513,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,0.0,0.0
aldriguz/dotnet-training,1.0,0.0,1.0,0.0,0.0,C#,-0.47416744081866513,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,0.0,0.0
aldriguz/SampleMVC,1.0,0.0,1.0,0.0,0.0,C#,-0.47416744081866513,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,0.0,0.0
ArefMq/action-recognition-via-snn,16.0,4.0,1.0,0.0,0.0,Python,-0.3858392229145634,0,-0.38480358926555547,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,19.0,0.0
ArefMq/SPLCommunicationTester,2.0,3.0,1.0,0.0,0.0,C++,-0.4682788929583917,0,-0.39261441265372987,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,4.0,0.0
AYIDouble/Decentralized-World-Wide-Web-ERC-721,13.0,5.0,1.0,1.0,2.0,Solidity,-0.40350486649538375,0,-0.37699276587738106,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.17085205402828305,0,8.5,0.5
AYIDouble/IOTA-Arbitrage,13.0,6.0,1.0,0.0,2.0,JavaScript,-0.40350486649538375,0,-0.3691819424892066,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,9.0,0.0
kdeldycke/awesome-falsehood,0.0,469.0,1.0,1.0,32.0,Unknown,-0.48005598867893856,0,3.2472292862355463,1,-0.23610252708550783,0,-0.11893550726001319,0,0.6416146608224562,0,14.625,0.5
byt3bl33d3r/BeEF-API,75.0,23.0,1.0,1.0,0.0,Python,-0.038414899158429945,0,-0.23639794489024163,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,97.0,0.5
newwebash/cat-clicker,0.0,0.0,1.0,0.0,0.0,JavaScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0
newwebash/fcc-product-landing-page,0.0,0.0,1.0,0.0,0.0,HTML,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0
newwebash/fcc-tribute-page,0.0,0.0,1.0,0.0,0.0,HTML,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0
newwebash/portfolio-boilerplate,0.0,0.0,1.0,0.0,0.0,Unknown,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0
shreyassai123/NFT-Wallet,26.0,3.0,1.0,0.0,0.0,Swift,-0.32695374431182894,0,-0.39261441265372987,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,28.0,0.0
Hritik14/BashServerClient,1.0,1.0,1.0,0.0,0.0,Shell,-0.47416744081866513,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,1.0,0.0
byt3bl33d3r/CME-PowerShell-Scripts,41.0,30.0,1.0,1.0,0.0,PowerShell,-0.2386255264077272,0,-0.18172218117302072,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,70.0,0.5
Clueless-Community/collegeAPI,11.0,1.0,1.0,0.0,0.0,Python,-0.41528196221593067,0,-0.4082360594300787,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,11.0,0.0
byt3bl33d3r/DHCPShock,81.0,31.0,1.0,1.0,0.0,Python,-0.0030836119967892566,0,-0.17391135778484632,0,-0.23610252708550783,0,-0.11893550726001319,0,-0.22501650168499898,0,111.0,0.5
byt3bl33d3r/hookme,12.0,5.0,1.0,0.0,0.0,C#,-0.4093934143556572,0,-0.37699276587738106,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,16.0,0.0
xchanmolx/E-CommerceApp,49.0,2.0,1.0,0.0,0.0,C#,-0.1915171435255396,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,50.0,0.0
EddieHubCommunity/gh-action-open-source-labels,16.0,18.0,1.0,0.0,10.0,Unknown,-0.3858392229145634,0,-0.2754520618311137,0,-0.23610252708550783,0,-0.15394620170481416,0,0.04580573659858076,0,3.3,0.0
EddieHubCommunity/LiveStream-GitOps-Demo,9.0,2.0,1.0,0.0,2.0,JavaScript,-0.4270590579364775,0,-0.4004252360419043,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.17085205402828305,0,5.0,0.0
shreyashankar/datatracker,5.0,0.0,1.0,0.0,0.0,Python,-0.45061324937757136,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,4.0,0.0
masterpranay1/form-validator,0.0,0.0,1.0,0.0,0.0,JavaScript,-0.48005598867893856,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,-1.0,0.0
DeepGautamFullStack/Integrating-Chart-Js-in-Angular-7,16.0,8.0,1.0,0.0,0.0,TypeScript,-0.3858392229145634,0,-0.3535602957128578,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,23.0,0.0
unnat404/eCommerce,2.0,0.0,1.0,0.0,0.0,JavaScript,-0.4682788929583917,0,-0.4160468828182531,0,-0.23610252708550783,0,-0.15394620170481416,0,-0.22501650168499898,0,1.0,0.0
